,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,creative_per_90,mid_attack_per_90,attack_defense_ratio
6360,-0.8384024321110491,-0.839488019747269,0.06106382363016139,-0.2088172370443368,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.039698342741847144,-0.10489878691713807,-0.27292661832799425,-0.4635380537723397,-0.5904460366225175,1.1205712485710064,-0.2109866128297434,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
1881,1.2443826266610827,1.2567180097001025,0.3239483485969814,-0.1251896092554049,0.43874017524255193,0.6161401377226778,-0.3071883406203697,0.21487054410519482,-0.003885776663852363,-0.10489878691713807,-0.5130400497777389,-0.4635380537723397,-0.5904460366225175,-3.3774860587355255,-1.3261649456019389,-0.7185689530900853,0.49853089878257884,-0.14331335588039787
5310,-0.5179739615307212,-0.5733031271190313,-0.5114012817767083,-1.1808570240099865,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,-0.10489878691713807,-1.0938785891747491,-0.4635380537723397,-0.5904460366225175,0.4590922327906341,-0.756966134363579,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
6676,-1.1588309026913772,-1.0851971514041037,-0.21178640069406907,-0.3077277271346136,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,0.06127378041675743,0.6801717524764285,-0.4635380537723397,-0.5904460366225175,0.9882754454149321,-0.2109866128297434,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
1612,0.4433114502102627,0.348106116594099,1.2963994762756401,1.6615563419175208,0.43874017524255193,0.4147956958055716,0.37767081407731556,0.5461635180606162,-0.0921966197459465,-0.09725980005941465,2.346255962769595,2.5583350918255756,1.7937857517750284,0.9882754454149321,1.2488872932700035,0.9750532058391163,1.5010043758868088,0.10792318316770612
978,1.7250253325315745,1.8633124284779135,0.6378240213056395,0.5318338083969579,0.43874017524255193,0.3564405685161592,0.136082652397274,0.3398659654254948,-0.011083039059856152,-0.09455481477897983,0.7714588018226656,-0.4635380537723397,-0.5904460366225175,0.8559796422588576,-0.10317772727825975,0.41072175983795123,0.7529595658643836,-0.12005487211763623
1413,0.7637399207905907,0.6961940531079482,1.1502635797716694,1.3909320024620637,0.43874017524255193,0.10939550395200759,0.275665310058967,0.2649878138620643,-0.07371788534167144,-0.0945359601468102,0.44005792623180184,-0.4635380537723397,1.7937857517750284,-0.4669783893018872,-1.3261649456019389,0.7663267993422825,0.6005447966304409,-0.06879291141819073
7087,-1.1588309026913772,-1.0851971514041037,-1.8387737115091491,-1.556893344341314,-2.279253317631928,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,-0.10489878691713807,-1.3339905401554037,-0.4635380537723397,-0.5904460366225175,-0.07009097983366377,-0.0920907420063591,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
7709,-0.5179739615307212,-0.5733031271190313,-0.03553178454473586,-0.5848535573756642,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,0.37200184900015065,-0.10489878691713807,-0.9235160352004993,-0.4635380537723397,-0.5904460366225175,-3.3774860587355255,-1.3261649456019389,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
848,1.4045968619512466,1.4537972090498554,0.711000647362377,0.6643120598310359,0.43874017524255193,-0.21761775861305552,-0.2199126066902496,-0.30149478029331706,-0.10856462212997026,-0.09403677519872734,0.9826794430673748,-0.4635380537723397,-0.5904460366225175,-0.20238678298973825,1.1846568167832359,-0.4962226291849251,-0.5525327307988712,-0.19325295047240784
8706,-1.1588309026913772,-1.0851971514041037,-1.8387737115091491,-1.556893344341314,-2.279253317631928,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,-0.10489878691713807,0.34381527532923684,-0.4635380537723397,0.12482349989674622,0.4590922327906341,-0.756966134363579,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
5023,-0.19754549095039323,-0.2866424735193908,-1.8387737115091491,-1.556893344341314,-2.279253317631928,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,-0.10489878691713807,-0.14078258713370168,-0.4635380537723397,-0.5904460366225175,-3.3774860587355255,-0.0920907420063591,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
