,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,def_cs_rate,defensive_solidity,def_attack_per_90,discipline_score
2644,0.7142685573238363,0.6437003955624623,-0.32818587198772303,-0.923846029169144,0.47379351816918885,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,-0.4807190483806524,-0.08474671504538892,-1.3552243762394176,-0.4804661901796802,-0.6084485158687986,0.059470859508388,-0.8217104606691974,-0.44642054698485106,-0.2579999334950121,-0.770581799164707,-0.9625477211591846
3723,0.7142685573238363,0.6437003955624623,0.8287482333354801,0.8890910553665884,0.47379351816918885,0.7161148117677859,-0.01583489048811269,0.058162278218115135,0.22785055509252744,-0.08474671504538892,0.2030519258639337,-0.4804661901796802,-0.6084485158687986,-0.07682516084576643,-0.26132127849868847,-0.44642054698485106,-0.2579999334950121,0.9216242211274611,0.49471831233568725
9321,-1.3649502119587398,-1.2373349439376906,-0.4220671710854212,-0.6515611209043134,0.47379351816918885,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,-0.4807190483806524,-0.008917667811503249,-1.1050693257665465,-0.4804661901796802,-0.6084485158687986,0.059470859508388,-1.1321077241522155,0.4129770738165806,0.4585861874598273,-0.770581799164707,-0.9625477211591846
8138,-1.045070401299882,-1.0037920947689807,0.3435112093342223,0.32097669532387874,0.47379351816918885,0.8727371490992011,0.06897386222178897,0.1586730779610028,0.28856274343359734,-0.06249253813979203,0.6306980781073963,2.1399335297097832,0.7837103794116422,0.3320629002166969,0.9780884476104248,0.011924850775912404,-0.04769748495391796,2.1689364032042304,0.619580865647196
7784,-1.045070401299882,-1.0037920947689807,-1.8014821349494359,-1.5094383180470528,-2.1106240622796073,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,-0.4807190483806524,-0.08474671504538892,-1.1050693257665465,-0.4804661901796802,-0.6084485158687986,0.19576687986254243,-0.0019180029466246903,-0.44642054698485106,-0.2579999334950121,-0.770581799164707,-0.9625477211591846
2732,0.0745089360061206,-0.026466041182531434,0.707296448053815,0.731785087529694,0.47379351816918885,-0.10836133667343392,0.01896938843594464,0.007681766646536671,0.05479202829351146,-0.08151931126164126,0.06538065873175632,-0.4804661901796802,-0.6084485158687986,0.3320629002166969,-0.26132127849868847,-0.3422511384028593,-0.2275008985932889,0.2951745540094492,0.138800824943196
7741,-0.7251905906410241,-0.7499411717595132,-1.8014821349494359,-1.5094383180470528,-2.1106240622796073,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,-0.4807190483806524,-0.08474671504538892,-0.3939111405715624,-0.4804661901796802,-0.6084485158687986,-0.07682516084576643,-0.164503586639279,-0.44642054698485106,-0.2579999334950121,-0.770581799164707,-0.9625477211591846
3388,0.7142685573238363,0.6437003955624623,0.4078025377678444,0.20631607623842593,0.47379351816918885,-0.27477951725159877,-0.05011234353286149,-0.07819891737776549,0.5082615608338242,-0.057925086984494854,-0.5823199589074399,-0.4804661901796802,-0.6084485158687986,0.3320629002166969,-0.8149053484250494,0.4129770738165806,-0.004534973681291625,-0.770581799164707,1.0714202087788
9273,-1.5248901172881688,-1.3464908408317615,0.3150273178043893,0.20631607623842593,0.47379351816918885,0.35738535283387185,-0.05011234353286149,-0.012952739020979041,0.7059096316873161,-0.06635703592579388,1.3483193159750912,2.208624031500171,0.31965741431816197,-0.21312118119992085,1.0208791799704295,-0.016721736584135217,-0.08421707182632353,0.03910584939200599,1.4779093085493407
7630,-1.045070401299882,-1.0037920947689807,0.7409745326766612,0.7701490552540183,0.47379351816918885,0.022030275907490696,0.11929934541278085,0.12092173377329189,-0.08276339997068026,-0.07611251673093487,1.8486334871308123,2.2694771105437805,1.0157368619583822,0.46835892057085127,2.4330439305934064,-0.1559199427702827,-0.17640657444058655,1.7004523038282642,-0.14409989835862497
