,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,goals_per_app,assists_per_app,minutes_per_goal,assist_to_goal_ratio
7678,-1.4723552425941506,-1.3108498037691143,-0.4900242206849452,-0.5572988703620886,0.38013914583437075,-0.2645811717262083,2.2766728135442835,0.7147424303335312,-0.31596669279132744,-0.12175309273379369,0.07602944636513174,-0.5153965985805741,0.22031321590772834,0.3253691812449009,-0.2325889422883931,-0.8692811750788052,1.3768010276145304,1.2723282815380805,1.026052880976603
7671,-0.9812272565156488,-0.9540196188401237,-1.6432574172483139,-1.2805365732537197,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.12175309273379369,-0.583358131157995,-0.5153965985805741,1.0306348157231462,0.4588124720605351,0.03204609704620202,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
148,1.9655406599553618,2.186086008534994,1.096651620065719,1.2272034654567932,0.38013914583437075,0.3399335006127164,0.03470171837541661,0.32233808897634103,-0.1908888627013075,-0.09896776817154056,1.1759468932028698,-0.5153965985805741,-0.5900083839076895,0.5922557628761693,-0.7820961124886134,2.2153937724353776,0.5708186077645581,-0.8077131894682322,-0.24129541292183257
4153,-0.49009927043714707,-0.5496120759206009,-2.011057980521634,-1.6807002013629417,-2.630615686277433,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.12175309273379369,-1.4154093755463635,-0.5153965985805741,-0.5900083839076895,0.4588124720605351,-0.966672091824132,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
4946,-0.32638994174431313,-0.40423681539397505,0.7261933867513763,0.6327896770055788,0.38013914583437075,-0.1384886055458753,-0.12124375594224063,-0.1762157234409947,-0.02173699325204856,-0.0941875942847606,-0.583358131157995,-0.5153965985805741,-0.5900083839076895,-3.0107130891459546,-1.1538214653442376,-0.26652859912775856,-0.06548330264331594,-0.7439854425352118,0.33048498013932204
7396,-1.4723552425941506,-1.3108498037691143,0.08584320358871075,0.07694547434355474,0.38013914583437075,0.37683053658233695,0.13631604219724577,0.3983398655123085,0.8243739311591602,-0.05943262104940211,-0.03340009796920344,1.5259988118319834,1.0306348157231462,0.19192589042926667,-0.1917598388420788,0.35129279122206547,-0.13759751915620747,-0.8086793769482961,-0.27813693309329873
3377,-0.16268061305147924,-0.2535751817572901,0.5681071569256525,0.5541986557795899,0.38013914583437075,-0.06235509762652256,0.11130663835906338,-0.009803211168535433,-0.1811430269632463,-0.09964844889627934,-0.4494273707039313,-0.5153965985805741,-0.5900083839076895,0.19192589042926667,-0.7820961124886134,-0.17675693887972965,0.31810295540398437,-0.7743008117546981,0.6782689305579627
4843,-0.49009927043714707,-0.5496120759206009,-2.011057980521634,-1.6807002013629417,-2.630615686277433,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.12175309273379369,-1.1720506712789909,-0.5153965985805741,-0.5900083839076895,0.3253691812449009,0.1801035992703171,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
2868,0.1647380443341886,0.06360720484625716,-0.5316897982004932,-1.0464558566572983,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.12175309273379369,-0.339997926402879,-0.5153965985805741,-0.5900083839076895,-0.208403982017636,0.868609169480928,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
3799,-0.16268061305147924,-0.2535751817572901,-0.2916619957057611,-0.5572988703620886,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.025137923613612646,-0.5126647609716461,-0.5153965985805741,-0.5900083839076895,0.4588124720605351,-0.7678758687848403,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
1386,1.146994016491192,1.142027319298318,1.0352264289142112,1.2456495739617357,0.38013914583437075,0.2738595946985948,-0.0009404037711352824,0.24757155765131705,-0.13230391877627742,-0.09072868445366848,0.10053084254469766,-0.5153965985805741,-0.5900083839076895,0.19192589042926667,-0.7678758687848403,1.345262308083112,0.1992397706318592,-0.8056520904518065,-0.23861602963663509
6050,-0.9812272565156488,-0.9540196188401237,0.39678748019680243,0.5039657625651618,0.38013914583437075,-0.2645811717262083,0.22117224634459,-0.14685641349905462,-0.09098985282519205,-0.023391866340356338,-0.339997926402879,1.4721928305562177,0.8280544157692917,0.058482599613632454,0.03204609704620202,-0.8692811750788052,0.11899492564547894,1.2723282815380805,4.503892385163008
3075,0.4921567017198564,0.4019350838900409,0.7725535999022445,0.9041293906743841,0.38013914583437075,0.11965827724908874,-0.14766710669338423,0.046447162824428026,-0.20617887671770146,-0.08175318195155314,0.9325862282944218,-0.5153965985805741,-0.5900083839076895,-0.208403982017636,0.868609169480928,0.44014683474588323,-0.33901998596807986,-0.7980844262138893,-0.36508292069795883
7566,-1.3086459139013167,-1.1971927819028432,-0.7292805266143709,-1.2805365732537197,0.38013914583437075,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.12175309273379369,-1.1720506712789909,-0.5153965985805741,-0.5900083839076895,0.4588124720605351,-0.47597027758308247,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
5793,-0.653808599129981,-0.6897009633371676,0.39476612160175284,0.24302838585635542,0.38013914583437075,-0.09483383073950248,0.041148945086940995,-0.06861884797623781,0.13671397914053282,-0.07227441521467066,-0.7560247990049743,-0.5153965985805741,-0.5900083839076895,-0.07496069120200177,-1.1538214653442376,-0.26652859912775856,0.17489741906632492,-0.7646941476672078,0.4464129636122022
3647,0.0010287156413546859,-0.09762717501054602,1.0657443620044464,1.2196567686892956,0.38013914583437075,-0.03596522426936542,-0.127989883576026,-0.08621384408369423,0.11080296424881007,-0.10176170787758236,-0.4494273707039313,-0.5153965985805741,1.4357956156308551,0.5922557628761693,-0.7678758687848403,0.20848833158863017,-0.09891373413935833,-0.7800965303244625,-0.05042125127156998
8286,-1.3086459139013167,-1.1971927819028432,-2.011057980521634,-1.6807002013629417,-2.630615686277433,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.12175309273379369,-1.8314312465580775,-0.5153965985805741,-0.5900083839076895,0.058482599613632454,-0.9770299633081607,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
4852,-0.653808599129981,-0.6897009633371676,0.20030659365233167,-0.0800456889260536,0.38013914583437075,-0.11277460661614613,-0.32552428201452765,-0.2385607615994747,0.4937060537534633,-0.05537925703740914,-0.03340009796920344,-0.5153965985805741,-0.5900083839076895,0.19192589042926667,-0.1917598388420788,-0.3268038567228633,-0.7866254677722384,-0.7576250929613185,-0.7128668711165993
3035,0.4921567017198564,0.4019350838900409,-2.011057980521634,-1.6807002013629417,-2.630615686277433,-0.2645811717262083,-0.32552428201452765,-0.37601377997121044,-0.31596669279132744,-0.12175309273379369,-0.5469712396164379,-0.5153965985805741,-0.5900083839076895,-0.07496069120200177,0.03204609704620202,-0.8692811750788052,-0.7866254677722384,1.2723282815380805,-0.7128668711165993
2973,0.8195753591055243,0.7614084553740611,0.7015785719444103,0.9721271957580043,0.38013914583437075,0.31221021708991525,0.11421708059050466,0.33056633324558016,0.3174023878643948,-0.09208386757090344,0.10053084254469766,1.9084103831774917,2.0435368154924185,0.3253691812449009,1.1651604701420164,0.5422669492147185,0.00810263257392096,-0.8069058936409864,-0.13322695375219856
