,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,cs_rate,save_pct_proxy,gk_offensive
2745,-1.1079766952940762,-1.0343640801277845,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-1.3187085738586168,-0.40425139618104744,-0.6213339571952319,1.0129701057466107,-0.5097175270386403,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
3385,-1.1079766952940762,-1.0343640801277845,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-2.3241274111570744,-0.40425139618104744,-0.6213339571952319,0.1781046339774262,-1.2499395687898753,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
2762,-0.9537758527685102,-0.9197617932601935,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-1.3187085738586168,-0.40425139618104744,0.6863046820376187,0.1781046339774262,-0.3160646855196059,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
1925,-0.33697248266624624,-0.4125857152078759,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-1.3187085738586168,-0.40425139618104744,-0.6213339571952319,0.1781046339774262,-0.563016794958239,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
2505,-0.18277164014068023,-0.2735999630493081,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,0.11978084160840623,-0.40425139618104744,-0.6213339571952319,0.4563931245671544,1.1079205098681428,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
472,-0.028570797615114253,-0.12973751783254495,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-1.3187085738586168,-0.40425139618104744,-0.6213339571952319,0.1781046339774262,-0.3160646855196059,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
2037,-0.4911733251918122,-0.5466947743082483,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-0.7462791052202208,-0.40425139618104744,-0.6213339571952319,1.0129701057466107,-0.563016794958239,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
1813,-0.33697248266624624,-0.4125857152078759,1.2263502798225259,1.458251570005358,0.8255132229215193,-0.04341530649267131,0.6180549999600861,0.6088167543751827,-0.26590714804318,-0.04848387564871431,2.3585218021980507,2.9804019243756223,2.8657024140923695,-0.10018385661230199,-0.42136463349490544,-0.26054097771782675,-0.25725985551990954,2.4680554498398033
3035,-1.2621775378196423,-1.14408967393718,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-0.4526542495276893,-0.40425139618104744,-0.6213339571952319,-0.10018385661230199,-0.42136463349490544,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
3531,-1.72478006539634,-1.4440062970161947,0.043061297503762856,-0.5872221647600274,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.013960292613010102,-0.632377663449776,-0.40425139618104744,0.46836490883214366,0.1781046339774262,1.1079205098681428,0.7590378362869997,0.49353689267571216,-0.2352454750034524
860,0.43403172996158373,0.3311099761669167,1.5269318063780055,2.0596940297985196,0.8255132229215193,-0.04341530649267131,0.12415801586325526,0.11820494271676736,-0.032985855617281026,-0.05006377641759621,2.2015174207526877,2.5745989634801187,1.122184228448569,1.0129701057466107,0.9891859119941783,-0.30635277395837807,-0.2916185244483794,0.6084901596897573
3277,-0.9537758527685102,-0.9197617932601935,0.4562778401592016,-0.014249737749136323,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,0.6667142350995626,-0.40425139618104744,1.122184228448569,-0.10018385661230199,0.2219466411622202,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
3158,-0.7995750102429442,-0.8002828133344071,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-1.3187085738586168,-0.40425139618104744,-0.6213339571952319,0.03896038868256211,1.1079205098681428,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
2684,-0.7995750102429442,-0.8002828133344071,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-0.8856829734902599,-0.40425139618104744,-0.6213339571952319,0.3172488792722903,-0.5924126179336279,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
1186,-0.028570797615114253,-0.12973751783254495,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,0.23368290810602216,-0.40425139618104744,-0.6213339571952319,-0.2393281019071661,-0.42136463349490544,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
655,1.3592367851149796,1.3844756767371147,0.4259422477807281,0.06614631284764126,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,2.0686524113281872,-0.026442094785513955,-0.8856829734902599,-0.40425139618104744,-0.6213339571952319,0.8738258604517467,0.2219466411622202,0.19260516183987386,0.22209066204996375,-0.2352454750034524
2319,-0.9537758527685102,-0.9197617932601935,1.0553138939035505,1.112011950934367,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,0.0503168025034377,-0.04709448842538835,2.0508555620183517,2.8771509542574094,1.9939433212704691,0.1781046339774262,-0.42136463349490544,-0.2183361902100017,-0.22704435302763193,-0.2352454750034524
361,1.2050359425894137,1.1967229939965933,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-0.8856829734902599,-0.40425139618104744,-0.6213339571952319,0.03896038868256211,0.9891859119941783,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
135,1.3592367851149796,1.3844756767371147,1.5269318063780055,2.0892835642752376,0.8255132229215193,-0.04341530649267131,0.3482525865445516,0.3408089408072086,0.10410664177398882,-0.05115422652676549,2.5637490906005564,2.9961030707256024,0.2504251356266685,-0.2393281019071661,0.9891859119941783,-0.340279024426304,-0.31533293425303816,1.4522257943829937
1523,-0.028570797615114253,-0.12973751783254495,1.025734854861959,1.059286082088143,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.13683417601471715,-0.050676857029561866,-0.019623963750441075,-0.40425139618104744,0.2504251356266685,-0.2393281019071661,-0.5924126179336279,-0.32457249743793665,-0.30495140850533115,-0.2352454750034524
2490,-0.7995750102429442,-0.8002828133344071,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-0.8856829734902599,-0.40425139618104744,-0.6213339571952319,0.3172488792722903,-0.5005639193114095,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
1311,-0.028570797615114253,-0.12973751783254495,1.329076348826085,1.674857031022043,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,0.5831484300387437,-0.04715084219014304,1.991312162756295,2.456363046622133,0.9042444552430938,0.1781046339774262,1.0372133221513744,-0.2247662824895873,-0.22826989857088117,-0.2352454750034524
2596,-0.6453741677173782,-0.6759271403504253,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-1.0654053462090707,-0.40425139618104744,-0.6213339571952319,0.1781046339774262,1.1079205098681428,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
366,0.8966342575382817,0.8358477076901365,1.1098552168957918,1.2203045961260792,0.8255132229215193,-0.04341530649267131,1.027576108981686,1.015613919935643,-0.20327480559114147,-0.049927390448308136,0.4869899534987969,-0.40425139618104744,-0.6213339571952319,0.8738258604517467,-0.3160646855196059,-0.3018995539472995,-0.2886524898356018,4.009938199565236
2174,-0.4911733251918122,-0.5466947743082483,1.0230089910178215,1.0480696932598432,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,0.5899597445286995,-0.04724509840635371,1.8519070606500219,2.9774070120135847,1.340124001654044,-0.2393281019071661,-0.42136463349490544,-0.22277879942135173,-0.2303197223262835,-0.2352454750034524
29,1.8218393126916776,1.976993883307851,0.3341380018897606,-0.014249737749136323,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,0.00935735979716192,0.11978084160840623,-0.40425139618104744,-0.6213339571952319,0.3172488792722903,-0.3160646855196059,0.7590378362869997,1.0006342465919453,-0.2352454750034524
2896,-0.9537758527685102,-0.9197617932601935,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-1.3187085738586168,-0.40425139618104744,-0.6213339571952319,-1.2133378189712147,-0.5097175270386403,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
22,1.9760401552172435,2.1842533382811538,1.1101282119135967,1.2283906802523648,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,0.3133229320317168,-0.042622359075159134,1.335453859416722,-0.40425139618104744,-0.6213339571952319,-0.10018385661230199,2.708930942703054,-0.09061117538368901,-0.12978735133722766,-0.2352454750034524
1290,-0.028570797615114253,-0.12973751783254495,1.2342583396320512,1.4684782109752967,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,0.15676727306959123,-0.04747154652499501,1.4924582111129088,2.738547342501056,1.5580637748595192,0.4563931245671544,0.9891859119941783,-0.22944271323837678,-0.23524437081757926,-0.2352454750034524
1283,0.43403172996158373,0.3311099761669167,1.0925343952381794,1.1866450481005253,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,0.3619274155552107,-0.050410066882249215,0.23368290810602216,-0.40425139618104744,0.9042444552430938,0.3172488792722903,-0.5005639193114095,-0.31622418978212047,-0.29914942744079875,-0.2352454750034524
916,0.12563004491045174,0.01900162044241356,0.9916041799998678,1.0006240920357534,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.10306015426292342,-0.041763079896737415,1.2391508880615285,-0.40425139618104744,-0.6213339571952319,0.5955373698620186,2.708930942703054,-0.06988802875757465,-0.11110029871340173,-0.2352454750034524
1308,0.27983088743601775,0.17261745177556742,0.7614851124418534,0.5289121770002612,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.038257678317727174,0.4869899534987969,-0.40425139618104744,-0.6213339571952319,0.3172488792722903,0.9891859119941783,0.050996993228092424,-0.03486707274960645,-0.2352454750034524
695,0.43403172996158373,0.3311099761669167,1.3892529716999813,1.779515222628752,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,0.5590322356745805,-0.049680937674268184,1.2391508880615285,2.721344169039393,1.776003548064994,0.5955373698620186,2.708930942703054,-0.29464875166303006,-0.2832927929251849,-0.2352454750034524
1139,0.27983088743601775,0.17261745177556742,1.307816084797228,1.6134282335319252,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,0.5853718302978511,-0.04811882875300577,0.4134071029385389,2.190486181856045,0.46836490883214366,0.5955373698620186,-0.7729566272024182,-0.24795358495233508,-0.2493210496910526,-0.2352454750034524
701,1.3592367851149796,1.3844756767371147,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-0.7462791052202208,-0.40425139618104744,-0.6213339571952319,0.5955373698620186,0.9891859119941783,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
420,1.3592367851149796,1.3844756767371147,1.3526761056891667,1.7110669116544326,0.8255132229215193,-0.04341530649267131,0.3402009187616115,0.3328108289639391,-0.039142984062939264,-0.04832036553379655,1.5582803776259366,-0.40425139618104744,-0.6213339571952319,0.3172488792722903,1.0372133221513744,-0.25567591180233,-0.25370394237930705,1.4219105618161163
682,0.8966342575382817,0.8358477076901365,1.3677933712194696,1.7359069385726194,0.8255132229215193,-0.04341530649267131,0.3151661530414799,0.3079425828318879,0.1321708583979329,-0.04832603624389832,1.2391508880615285,-0.40425139618104744,-0.6213339571952319,0.8738258604517467,-1.2499395687898753,-0.25457852851312024,-0.2538272653466816,1.3276524819346893
3177,-1.5705792228707742,-1.3489107823813853,0.8263260111223767,0.6633808808684638,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,0.5528120644800835,-0.40425139618104744,0.46836490883214366,-0.10018385661230199,-0.5005639193114095,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
460,1.8218393126916776,1.976993883307851,0.9047253507412967,0.8251396959233043,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,1.151417308041534,-0.05101617002658895,0.985843599717508,-0.40425139618104744,-0.6213339571952319,0.7346816151568826,-0.5097175270386403,-0.3347631902315881,-0.31233057000560127,-0.2352454750034524
43,2.2844418402683755,2.6134023274023455,1.1231632101789306,1.2441961921976237,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.05062890355658539,2.424343979123292,-0.40425139618104744,-0.6213339571952319,0.03896038868256211,-1.2499395687898753,-0.3223336331120587,-0.30390854712161586,-0.2352454750034524
87,0.12563004491045174,0.01900162044241356,1.3825653466894678,1.7653804285420356,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.015986486818244685,-0.05003437530549024,2.424343979123292,2.706437014198863,1.9939433212704691,0.4563931245671544,-0.42136463349490544,-0.3049793422324632,-0.2909791279135623,-0.2352454750034524
1241,0.43403172996158373,0.3311099761669167,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-1.0654053462090707,-0.40425139618104744,-0.6213339571952319,-0.10018385661230199,-0.5005639193114095,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
749,1.3592367851149796,1.3844756767371147,1.3889288507980877,1.7822967864425858,0.8255132229215193,-0.04341530649267131,0.2825340885408897,0.2755275716083124,0.38472091790741314,-0.046162130197426036,0.8061192487020843,-0.40425139618104744,2.4298228676814193,-0.10018385661230199,-0.7729566272024182,-0.19208440850656985,-0.18877945683892813,1.2047899084727338
1853,-0.4911733251918122,-0.5466947743082483,0.39881366147452063,-0.10933808326480804,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,0.014843866246614169,-0.3132497565331822,-0.40425139618104744,1.340124001654044,0.3172488792722903,-0.5005639193114095,1.6086868479576883,1.1199512710428237,-0.2352454750034524
561,0.7424334150127156,0.6627251041242012,1.2145158325017207,1.431771670959749,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.030832512086827846,-0.04383127217113898,1.1252486549688387,2.24709346203651,1.5580637748595192,-0.2393281019071661,1.0372133221513744,-0.12340464600957532,-0.1560780182235147,-0.2352454750034524
282,2.2844418402683755,2.6134023274023455,0.6349359161806375,0.30187552869124246,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.04084417421532609,0.6123554126276841,-0.40425139618104744,-0.6213339571952319,-0.2393281019071661,0.2219466411622202,-0.03396790793897645,-0.09111652713359202,-0.2352454750034524
3039,-1.1079766952940762,-1.0343640801277845,0.043061297503762856,-0.5872221647600274,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.013960292613010102,-0.7462791052202208,-0.40425139618104744,-0.6213339571952319,0.4563931245671544,-0.563016794958239,0.7590378362869997,0.49353689267571216,-0.2352454750034524
810,1.8218393126916776,1.976993883307851,0.22058335801177947,-0.3757550899263576,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,0.024445252533155593,-0.4526542495276893,-0.40425139618104744,-0.6213339571952319,0.3172488792722903,-0.5097175270386403,1.8919031851812511,1.328756063831861,-0.2352454750034524
2371,-0.6453741677173782,-0.6759271403504253,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-1.3187085738586168,-0.40425139618104744,-0.6213339571952319,0.3172488792722903,1.0372133221513744,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
3347,-1.5705792228707742,-1.3489107823813853,0.22058335801177947,-0.3757550899263576,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,0.0628507976793213,-0.14934274565065067,-0.40425139618104744,-0.18545441078428168,0.3172488792722903,-1.2499395687898753,3.0247685340755024,2.16397523498801,-0.2352454750034524
2629,-0.7995750102429442,-0.8002828133344071,-1.1214724073015,-0.9487275169372487,-1.2113676343801811,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,-0.375717099095454,-0.0523658377591758,-1.3187085738586168,-0.40425139618104744,-0.6213339571952319,0.4563931245671544,-0.42136463349490544,-0.3738275126072519,-0.34168227848043664,-0.2352454750034524
533,1.3592367851149796,1.3844756767371147,1.5269318063780055,2.0892835642752376,0.8255132229215193,1.841504462446789,0.3482525865445516,0.5634129388976498,0.309745387860893,-0.04933680967815003,2.3585218021980507,2.8328845035427044,0.46836490883214366,0.4563931245671544,-1.2499395687898753,-0.2899562921548819,-0.27580891791194023,2.29596142907623
1005,-0.028570797615114253,-0.12973751783254495,0.6417226096815496,0.3890012465799246,0.8255132229215193,-0.04341530649267131,-0.09993655481803401,-0.10439905537366684,1.7406201393665726,-0.018698639092082494,0.2836881408276703,2.4985492654192583,1.5580637748595192,0.1781046339774262,-0.42136463349490544,0.47582149906343674,0.3904903715590445,-0.2352454750034524
