,log_market_value
7142,13.527829818844936
1042,11.51293546492023
3134,12.899222326086994
6472,10.12667110305036
5518,15.424948670398354
1074,11.225256725762891
1396,11.225256725762891
7591,13.122365377402328
3458,12.206077645517674
6049,13.122365377402328
179,10.819798284210286
8604,11.918397239722838
9139,9.210440366976515
3223,13.815511557963774
3077,12.899222326086994
5064,14.731801689838347
1157,13.304686600863562
6577,10.819798284210286
1532,11.51293546492023
5427,13.304686600863562
3090,12.206077645517674
7830,11.736077016252436
3258,11.225256725762891
8424,14.731801689838347
3764,11.736077016252436
1535,12.429220196836384
1345,11.51293546492023
6849,13.45883704259595
5933,12.429220196836384
6170,11.51293546492023
7419,16.454567959008102
5392,12.429220196836384
2355,14.220976332738882
5734,11.918397239722838
5797,12.206077645517674
4043,13.017005083966255
6518,12.765691290604371
6503,12.206077645517674
1277,11.51293546492023
3053,12.765691290604371
2456,17.034386422832473
8170,14.077875591662238
2252,12.429220196836384
3713,11.918397239722838
1480,13.304686600863562
745,11.918397239722838
3706,13.45883704259595
9265,13.45883704259595
9554,14.508658238524095
1839,12.429220196836384
3857,9.210440366976515
3670,12.611541086966117
7029,11.225256725762891
747,11.225256725762891
3044,9.210440366976515
8147,11.51293546492023
8671,17.50439003707821
6372,10.819798284210286
3924,13.71015115341694
1952,12.611541086966117
3045,11.225256725762891
2848,11.51293546492023
1163,12.899222326086994
6766,9.210440366976515
5331,12.206077645517674
6340,13.71015115341694
2211,12.429220196836384
5801,11.736077016252436
8514,13.592368256649284
1945,11.918397239722838
4976,14.731801689838347
4406,12.899222326086994
3274,12.07254696717504
6375,12.429220196836384
1598,11.225256725762891
6995,15.424948670398354
300,13.122365377402328
2896,12.429220196836384
2459,12.691583538230216
8427,13.122365377402328
8005,18.31532023940565
5652,12.524530013005734
1359,12.611541086966117
8574,12.206077645517674
6261,10.819798284210286
6847,15.201805169084134
486,10.819798284210286
4613,12.206077645517674
5107,12.206077645517674
1152,11.225256725762891
6807,12.206077645517674
6575,12.899222326086994
6997,11.736077016252436
9160,10.819798284210286
6806,12.611541086966117
6137,12.206077645517674
665,13.122365377402328
5205,12.206077645517674
5932,11.225256725762891
642,12.206077645517674
176,12.765691290604371
9511,15.424948670398354
7193,13.07107218827772
786,12.611541086966117
7180,14.731801689838347
6962,10.819798284210286
2909,13.71015115341694
91,13.71015115341694
4735,10.12667110305036
7102,11.736077016252436
7298,12.07254696717504
1971,13.652992804936396
530,12.206077645517674
996,13.815511557963774
4839,12.429220196836384
8332,11.51293546492023
1427,12.206077645517674
4144,15.607270193858982
6247,11.51293546492023
2824,13.017005083966255
2311,14.508658238524095
3332,11.918397239722838
3575,16.118095750958314
4984,14.648420115681892
3277,12.611541086966117
2192,11.51293546492023
4115,11.51293546492023
2730,11.736077016252436
694,11.51293546492023
7724,12.765691290604371
1738,11.736077016252436
167,11.51293546492023
5265,13.122365377402328
7320,10.819798284210286
7634,11.51293546492023
4678,11.51293546492023
4013,11.225256725762891
5327,14.508658238524095
2586,12.07254696717504
4086,10.12667110305036
5725,12.611541086966117
6524,13.997832948091215
2906,13.997832948091215
5999,11.225256725762891
9463,14.508658238524095
6521,13.304686600863562
3154,12.07254696717504
100,12.206077645517674
5673,14.220976332738882
4742,10.819798284210286
6821,13.592368256649284
