,log_market_value
1695,11.51293546492023
2768,11.918397239722838
2653,10.12667110305036
677,10.819798284210286
41,13.304686600863562
3089,10.819798284210286
2755,12.611541086966117
2921,9.210440366976515
243,10.819798284210286
1120,12.206077645517674
1280,11.736077016252436
3524,11.51293546492023
261,10.12667110305036
1110,13.815511557963774
837,11.918397239722838
2669,12.429220196836384
3446,10.819798284210286
1773,11.51293546492023
1576,12.206077645517674
340,12.899222326086994
1638,12.206077645517674
751,12.323860125621126
1387,11.51293546492023
480,12.07254696717504
1157,10.819798284210286
1682,12.323860125621126
1406,12.765691290604371
786,11.736077016252436
2986,10.819798284210286
2240,11.918397239722838
2785,11.918397239722838
1502,12.899222326086994
2131,13.45883704259595
2992,10.12667110305036
2257,11.736077016252436
2433,11.225256725762891
1246,12.206077645517674
2146,13.017005083966255
626,10.819798284210286
347,14.508658238524095
2178,10.12667110305036
2513,11.51293546492023
985,11.51293546492023
3002,13.304686600863562
1357,11.918397239722838
915,12.323860125621126
2133,13.122365377402328
632,10.819798284210286
2628,11.918397239722838
445,13.122365377402328
617,11.918397239722838
2034,12.429220196836384
2656,10.819798284210286
1606,11.51293546492023
3381,10.819798284210286
2957,12.611541086966117
1165,10.12667110305036
1558,15.424948670398354
353,12.323860125621126
613,12.611541086966117
1154,10.819798284210286
1885,10.12667110305036
2612,13.122365377402328
57,10.819798284210286
1420,12.206077645517674
1756,12.206077645517674
2520,15.424948670398354
2905,10.819798284210286
2765,11.918397239722838
1870,16.705882371415992
2549,10.819798284210286
1328,15.424948670398354
1459,12.07254696717504
2238,13.122365377402328
560,10.819798284210286
708,14.220976332738882
1323,13.71015115341694
424,13.815511557963774
1100,11.51293546492023
647,11.51293546492023
72,11.51293546492023
3192,11.918397239722838
3278,12.899222326086994
1201,10.819798284210286
1011,12.83468397161566
620,13.815511557963774
1988,12.323860125621126
553,12.206077645517674
1395,13.21767537538882
3096,10.819798284210286
2631,10.819798284210286
1004,11.918397239722838
1519,11.918397239722838
2583,10.12667110305036
3200,12.429220196836384
3663,10.12667110305036
2464,17.50439003707821
440,10.819798284210286
508,11.51293546492023
1107,12.765691290604371
589,12.611541086966117
1375,10.819798284210286
649,11.51293546492023
1854,14.508658238524095
2015,15.424948670398354
1465,13.304686600863562
2970,10.819798284210286
2335,11.51293546492023
630,11.918397239722838
1566,15.424948670398354
3434,13.122365377402328
482,12.206077645517674
1384,11.51293546492023
2969,10.819798284210286
1353,12.429220196836384
2390,13.592368256649284
2633,13.122365377402328
1943,10.12667110305036
859,10.819798284210286
1633,10.819798284210286
530,12.206077645517674
2469,9.210440366976515
49,10.819798284210286
861,12.07254696717504
1079,12.899222326086994
720,12.429220196836384
3581,11.51293546492023
2500,10.819798284210286
2941,10.12667110305036
1794,11.51293546492023
1836,11.51293546492023
2442,11.51293546492023
1607,16.300417291085605
2563,12.206077645517674
1604,10.819798284210286
2582,13.45883704259595
2353,11.225256725762891
3265,10.819798284210286
1245,13.304686600863562
2457,12.206077645517674
1416,13.122365377402328
3052,11.225256725762891
2637,12.206077645517674
297,11.918397239722838
1476,11.51293546492023
1482,15.424948670398354
963,11.51293546492023
1469,12.611541086966117
1498,16.300417291085605
1569,13.815511557963774
3476,11.51293546492023
349,13.122365377402328
3053,14.508658238524095
643,12.899222326086994
2698,12.899222326086994
1514,13.45883704259595
669,13.592368256649284
1546,13.304686600863562
2847,11.51293546492023
1974,10.12667110305036
1188,11.225256725762891
3556,11.51293546492023
2192,12.429220196836384
2737,12.611541086966117
1822,12.206077645517674
2395,10.819798284210286
789,12.611541086966117
3132,11.918397239722838
140,10.819798284210286
791,13.017005083966255
3568,10.12667110305036
2320,10.12667110305036
715,12.899222326086994
1642,12.206077645517674
1933,12.206077645517674
1890,12.611541086966117
3205,12.429220196836384
1800,11.225256725762891
1589,10.819798284210286
618,12.206077645517674
406,10.12667110305036
1438,13.997832948091215
2455,13.122365377402328
2534,11.918397239722838
1412,14.731801689838347
2781,11.51293546492023
497,12.206077645517674
342,11.918397239722838
2384,12.899222326086994
2608,10.819798284210286
785,10.12667110305036
1888,12.206077645517674
303,12.206077645517674
2835,10.819798284210286
2087,11.918397239722838
664,13.527829818844936
1185,11.918397239722838
1254,11.51293546492023
2430,14.220976332738882
1825,15.424948670398354
2265,17.034386422832473
3241,14.220976332738882
84,10.819798284210286
3235,10.12667110305036
946,11.918397239722838
966,12.429220196836384
844,13.122365377402328
1667,10.819798284210286
2741,10.819798284210286
1436,13.122365377402328
1581,13.304686600863562
290,12.429220196836384
2180,11.51293546492023
1599,12.611541086966117
604,11.51293546492023
3183,13.122365377402328
920,11.225256725762891
3142,10.12667110305036
2056,12.524530013005734
1106,10.819798284210286
1095,11.51293546492023
2501,14.731801689838347
1611,11.918397239722838
824,11.51293546492023
2854,12.206077645517674
1006,12.611541086966117
1678,11.918397239722838
18,11.51293546492023
493,11.918397239722838
1132,13.45883704259595
1503,11.225256725762891
2063,10.12667110305036
2020,10.12667110305036
1559,11.51293546492023
2893,11.51293546492023
2191,10.819798284210286
2290,10.819798284210286
2704,10.819798284210286
2936,12.611541086966117
2306,11.918397239722838
3046,12.899222326086994
1015,11.51293546492023
2789,12.429220196836384
360,12.611541086966117
2962,14.508658238524095
2189,10.12667110305036
3306,12.429220196836384
1471,10.12667110305036
1560,13.997832948091215
1972,11.918397239722838
344,11.51293546492023
992,12.429220196836384
1574,13.304686600863562
746,13.815511557963774
2951,10.819798284210286
1413,13.45883704259595
113,10.12667110305036
2546,13.71015115341694
1251,16.300417291085605
1149,10.12667110305036
1987,12.899222326086994
1226,11.918397239722838
1207,11.225256725762891
85,11.51293546492023
2362,13.71015115341694
668,10.12667110305036
1020,10.819798284210286
128,11.51293546492023
2736,17.370858648025116
1426,14.914123179965662
894,13.21767537538882
2200,10.819798284210286
307,13.122365377402328
383,11.918397239722838
150,11.51293546492023
1330,12.611541086966117
2853,10.819798284210286
3696,10.819798284210286
426,10.819798284210286
494,14.914123179965662
1216,17.50439003707821
1749,11.51293546492023
1973,12.323860125621126
1217,10.819798284210286
2635,11.736077016252436
2804,11.225256725762891
3645,11.51293546492023
1378,13.017005083966255
1249,10.819798284210286
2646,10.819798284210286
2088,10.819798284210286
275,11.918397239722838
489,14.220976332738882
3382,13.592368256649284
1239,10.819798284210286
690,12.691583538230216
2716,13.815511557963774
1995,12.07254696717504
1828,11.51293546492023
1480,16.705882371415992
2533,10.819798284210286
3189,10.819798284210286
1064,13.304686600863562
118,11.225256725762891
1030,12.206077645517674
2377,10.819798284210286
281,11.918397239722838
1881,10.12667110305036
1329,10.819798284210286
2689,11.225256725762891
974,10.819798284210286
1428,14.914123179965662
1683,11.51293546492023
1830,11.51293546492023
2424,10.12667110305036
155,10.819798284210286
304,12.206077645517674
2217,12.899222326086994
2956,12.206077645517674
1705,11.51293546492023
2363,12.429220196836384
2573,10.819798284210286
1320,10.819798284210286
1714,14.220976332738882
575,12.611541086966117
2231,10.12667110305036
2981,12.206077645517674
3045,9.210440366976515
1312,13.304686600863562
1777,14.508658238524095
1649,12.206077645517674
1470,11.51293546492023
846,11.51293546492023
1639,10.819798284210286
269,10.819798284210286
629,12.206077645517674
1039,11.51293546492023
286,12.206077645517674
1339,10.819798284210286
2645,12.429220196836384
300,10.819798284210286
2468,12.611541086966117
2441,10.12667110305036
2407,14.077875591662238
1644,14.220976332738882
65,13.122365377402328
2550,12.206077645517674
893,11.918397239722838
1873,13.45883704259595
3022,10.819798284210286
3420,11.736077016252436
1518,12.206077645517674
230,12.611541086966117
503,11.225256725762891
3020,10.819798284210286
3087,10.12667110305036
1812,10.819798284210286
1878,12.206077645517674
1010,14.346139397261563
839,13.21767537538882
1942,11.225256725762891
374,11.918397239722838
2001,13.997832948091215
2423,11.225256725762891
3401,11.51293546492023
943,11.51293546492023
1334,12.429220196836384
2373,10.819798284210286
754,12.899222326086994
99,10.819798284210286
2143,13.592368256649284
869,12.899222326086994
914,12.206077645517674
2495,12.429220196836384
529,12.429220196836384
1271,13.592368256649284
2067,15.201805169084134
636,11.51293546492023
1281,11.51293546492023
185,12.611541086966117
2144,14.731801689838347
1860,10.12667110305036
1758,13.45883704259595
935,11.51293546492023
2165,11.736077016252436
2827,13.122365377402328
1748,12.611541086966117
2769,12.206077645517674
1285,13.122365377402328
2370,11.225256725762891
607,11.225256725762891
3272,10.819798284210286
151,12.429220196836384
2352,14.731801689838347
2461,9.210440366976515
3582,10.819798284210286
2186,10.12667110305036
732,12.206077645517674
1680,11.918397239722838
2012,10.819798284210286
3181,13.45883704259595
23,13.815511557963774
2154,11.918397239722838
158,10.819798284210286
864,11.51293546492023
1848,15.201805169084134
906,11.51293546492023
1927,12.206077645517674
1240,14.731801689838347
2591,11.51293546492023
444,11.51293546492023
3527,11.51293546492023
757,10.819798284210286
927,12.206077645517674
3605,10.819798284210286
2413,11.918397239722838
311,10.12667110305036
1389,12.206077645517674
548,11.225256725762891
2282,13.997832948091215
2226,11.51293546492023
306,11.51293546492023
287,12.899222326086994
694,12.429220196836384
308,10.819798284210286
3102,12.611541086966117
2168,13.71015115341694
752,10.819798284210286
1801,11.51293546492023
3564,11.51293546492023
1902,11.225256725762891
2361,11.51293546492023
912,13.304686600863562
86,11.51293546492023
2743,10.819798284210286
3502,10.819798284210286
2886,12.611541086966117
976,13.07107218827772
13,12.611541086966117
876,12.429220196836384
811,13.815511557963774
2988,12.206077645517674
514,13.122365377402328
2783,11.918397239722838
409,10.819798284210286
2752,11.51293546492023
1350,10.12667110305036
1427,14.914123179965662
3337,12.206077645517674
1636,14.220976332738882
2076,13.997832948091215
1688,10.819798284210286
1778,11.51293546492023
382,10.819798284210286
2601,13.71015115341694
2514,13.815511557963774
1529,11.918397239722838
1858,17.622173069956816
2086,12.07254696717504
3417,12.611541086966117
3565,11.51293546492023
1407,12.899222326086994
552,12.206077645517674
3250,12.429220196836384
222,12.429220196836384
1955,12.899222326086994
1103,12.899222326086994
3013,12.899222326086994
8,12.429220196836384
1855,12.429220196836384
316,11.918397239722838
1341,12.206077645517674
427,9.210440366976515
1674,12.899222326086994
105,12.206077645517674
1733,10.819798284210286
142,10.819798284210286
121,12.611541086966117
2733,11.918397239722838
3376,10.819798284210286
1198,12.429220196836384
2253,11.51293546492023
3153,11.51293546492023
3211,13.592368256649284
115,10.819798284210286
1760,15.201805169084134
3017,12.206077645517674
2467,11.736077016252436
3280,11.225256725762891
3541,14.731801689838347
2010,12.206077645517674
2531,13.592368256649284
672,11.51293546492023
1798,13.71015115341694
2051,10.12667110305036
2504,12.611541086966117
591,12.429220196836384
2779,11.918397239722838
3160,11.918397239722838
891,12.429220196836384
2163,10.12667110305036
3667,10.12667110305036
2222,13.997832948091215
213,12.524530013005734
781,11.736077016252436
2471,11.51293546492023
1463,12.206077645517674
3049,12.899222326086994
803,12.206077645517674
2870,11.51293546492023
1814,13.304686600863562
2614,11.918397239722838
2626,11.225256725762891
3369,12.206077645517674
1539,10.819798284210286
1900,13.304686600863562
3154,11.51293546492023
1356,13.122365377402328
273,11.225256725762891
71,10.819798284210286
721,10.12667110305036
1094,12.765691290604371
394,12.611541086966117
583,12.611541086966117
1917,10.819798284210286
2302,10.819798284210286
3464,11.918397239722838
500,12.429220196836384
2322,11.918397239722838
2553,10.819798284210286
3641,11.51293546492023
3194,13.592368256649284
3587,10.12667110305036
1270,12.765691290604371
2997,16.705882371415992
2153,11.51293546492023
205,10.12667110305036
734,13.45883704259595
1912,11.51293546492023
526,11.918397239722838
2718,10.12667110305036
1724,12.611541086966117
902,13.122365377402328
377,10.819798284210286
1582,10.819798284210286
3128,11.51293546492023
3116,11.51293546492023
1880,11.51293546492023
386,11.51293546492023
198,13.304686600863562
3521,11.51293546492023
1056,12.899222326086994
590,11.51293546492023
519,12.429220196836384
3317,10.819798284210286
2334,14.914123179965662
429,13.017005083966255
1090,12.429220196836384
1907,12.206077645517674
1663,10.819798284210286
207,11.51293546492023
491,12.206077645517674
3173,11.51293546492023
1759,11.225256725762891
3471,12.611541086966117
795,10.819798284210286
2885,14.914123179965662
1195,15.607270193858982
1194,12.611541086966117
2004,11.736077016252436
2193,11.918397239722838
1687,10.819798284210286
2562,10.12667110305036
1552,10.12667110305036
1424,11.918397239722838
1491,10.12667110305036
83,12.691583538230216
2731,12.524530013005734
2556,14.914123179965662
20,12.429220196836384
1727,12.429220196836384
1653,11.51293546492023
2287,10.819798284210286
3141,13.815511557963774
1419,14.914123179965662
2278,12.899222326086994
1585,14.508658238524095
3678,10.819798284210286
3131,12.611541086966117
3105,10.819798284210286
979,12.899222326086994
3270,12.611541086966117
886,11.51293546492023
1105,12.899222326086994
156,11.918397239722838
2619,16.705882371415992
889,12.429220196836384
3717,12.611541086966117
2005,10.819798284210286
1533,13.122365377402328
2923,14.508658238524095
3059,11.51293546492023
3249,12.206077645517674
3281,11.225256725762891
1849,13.71015115341694
1468,13.304686600863562
1522,13.592368256649284
2061,12.429220196836384
3078,12.899222326086994
458,11.51293546492023
3208,11.51293546492023
78,12.611541086966117
3473,11.918397239722838
1062,12.83468397161566
910,14.220976332738882
1971,10.12667110305036
2544,14.220976332738882
3134,11.918397239722838
380,10.12667110305036
952,10.819798284210286
2172,12.691583538230216
2295,12.429220196836384
716,11.918397239722838
2285,13.997832948091215
686,10.819798284210286
2971,10.819798284210286
1306,12.07254696717504
305,10.819798284210286
209,10.819798284210286
1867,13.45883704259595
2551,11.51293546492023
3622,12.899222326086994
1937,15.76142084987672
888,12.611541086966117
2055,12.206077645517674
921,12.07254696717504
2102,12.899222326086994
2444,11.51293546492023
191,10.819798284210286
2158,12.429220196836384
3525,11.51293546492023
1277,11.225256725762891
483,11.918397239722838
919,12.611541086966117
3014,11.51293546492023
277,12.429220196836384
994,10.819798284210286
1824,10.12667110305036
1255,12.765691290604371
2046,12.611541086966117
571,12.611541086966117
1450,10.819798284210286
999,10.819798284210286
1757,12.206077645517674
1752,11.51293546492023
585,13.71015115341694
3530,12.206077645517674
1983,12.429220196836384
3691,12.611541086966117
1362,10.819798284210286
1013,13.122365377402328
674,13.527829818844936
2124,12.206077645517674
858,16.705882371415992
447,13.122365377402328
1779,11.51293546492023
3597,10.12667110305036
2032,12.429220196836384
2598,11.51293546492023
3108,9.210440366976515
2749,10.819798284210286
2138,10.819798284210286
1782,11.51293546492023
3103,13.45883704259595
2880,14.731801689838347
1257,11.51293546492023
294,11.225256725762891
1570,11.736077016252436
588,10.819798284210286
1293,11.225256725762891
3400,11.918397239722838
2603,10.12667110305036
3529,10.819798284210286
2062,15.068273812173889
2540,12.611541086966117
1789,13.592368256649284
2590,10.12667110305036
1431,10.12667110305036
425,10.12667110305036
534,11.225256725762891
1060,10.819798284210286
2605,12.206077645517674
2899,10.819798284210286
2483,11.51293546492023
132,12.611541086966117
6,13.122365377402328
3093,11.225256725762891
421,11.918397239722838
1720,11.918397239722838
3088,11.51293546492023
2331,11.225256725762891
1985,15.201805169084134
1747,12.611541086966117
1382,17.034386422832473
556,12.611541086966117
2336,12.765691290604371
2820,10.819798284210286
3151,11.225256725762891
3113,11.51293546492023
1908,14.731801689838347
570,10.819798284210286
352,13.122365377402328
91,12.429220196836384
2436,11.225256725762891
2933,11.918397239722838
1178,11.51293546492023
1872,11.736077016252436
1297,11.918397239722838
2339,13.122365377402328
1980,11.918397239722838
1815,10.819798284210286
1616,14.403297778421797
3081,10.819798284210286
697,12.611541086966117
3475,10.819798284210286
348,11.918397239722838
1968,11.918397239722838
2701,12.206077645517674
2803,10.819798284210286
2491,14.220976332738882
1144,13.122365377402328
2303,14.731801689838347
2129,10.819798284210286
3331,10.12667110305036
3310,11.51293546492023
1742,12.206077645517674
1352,10.819798284210286
2881,10.819798284210286
453,11.51293546492023
917,13.304686600863562
2616,10.819798284210286
1208,12.611541086966117
1286,12.429220196836384
2225,13.122365377402328
37,11.51293546492023
980,12.765691290604371
3334,16.300417291085605
989,12.899222326086994
1259,11.51293546492023
2298,12.899222326086994
1432,10.819798284210286
1296,10.819798284210286
2070,12.765691290604371
39,13.122365377402328
1501,12.429220196836384
2179,10.12667110305036
169,11.51293546492023
1368,13.592368256649284
738,10.819798284210286
1956,11.51293546492023
3138,11.51293546492023
1702,13.122365377402328
1587,10.12667110305036
2252,10.12667110305036
634,12.323860125621126
3077,11.51293546492023
2262,10.819798284210286
1666,10.819798284210286
1302,11.51293546492023
2692,11.51293546492023
1394,10.819798284210286
579,11.736077016252436
328,10.819798284210286
2068,12.611541086966117
895,12.611541086966117
1150,13.45883704259595
783,11.918397239722838
2323,14.220976332738882
159,11.51293546492023
1949,12.611541086966117
2084,11.51293546492023
2678,10.12667110305036
61,10.819798284210286
852,12.206077645517674
2445,9.90353755128617
3427,10.12667110305036
2529,12.206077645517674
1621,11.918397239722838
1811,12.611541086966117
1049,12.206077645517674
2889,13.592368256649284
1567,10.819798284210286
2369,12.206077645517674
3231,11.225256725762891
1077,11.918397239722838
53,9.210440366976515
3423,11.51293546492023
3444,10.12667110305036
1835,12.206077645517674
258,10.819798284210286
505,12.206077645517674
755,12.899222326086994
2307,15.76142084987672
217,10.819798284210286
827,12.429220196836384
1913,12.611541086966117
3713,11.51293546492023
2615,12.206077645517674
1403,12.07254696717504
2897,11.51293546492023
1278,11.225256725762891
2851,10.12667110305036
2532,15.424948670398354
1623,17.034386422832473
2344,10.12667110305036
1632,12.765691290604371
2065,17.50439003707821
774,10.12667110305036
3287,11.918397239722838
3225,12.899222326086994
1184,13.815511557963774
3121,10.819798284210286
1909,11.225256725762891
1092,12.323860125621126
2954,13.304686600863562
1931,12.323860125621126
1338,14.220976332738882
2432,12.765691290604371
1962,11.918397239722838
809,12.206077645517674
2072,12.611541086966117
1417,11.51293546492023
2113,12.899222326086994
2389,14.220976332738882
3545,11.918397239722838
2137,11.918397239722838
1171,12.206077645517674
968,11.918397239722838
3447,14.220976332738882
3539,12.206077645517674
398,11.51293546492023
584,13.122365377402328
953,11.918397239722838
705,12.206077645517674
431,12.429220196836384
1718,12.429220196836384
292,11.51293546492023
145,9.210440366976515
323,10.819798284210286
3004,10.12667110305036
2421,11.918397239722838
1173,10.819798284210286
1467,11.918397239722838
2,11.51293546492023
1743,11.918397239722838
576,13.997832948091215
2648,11.918397239722838
339,11.918397239722838
1396,10.12667110305036
1998,12.206077645517674
929,11.51293546492023
265,12.899222326086994
376,11.51293546492023
2700,13.592368256649284
1806,13.304686600863562
1478,11.918397239722838
271,11.51293546492023
696,13.122365377402328
3619,10.819798284210286
244,12.429220196836384
3299,11.918397239722838
476,10.819798284210286
2958,11.51293546492023
3673,10.819798284210286
816,11.51293546492023
2211,10.12667110305036
1960,15.201805169084134
2126,11.918397239722838
2940,10.819798284210286
3263,13.122365377402328
3551,13.997832948091215
1172,11.918397239722838
1843,11.51293546492023
2493,13.815511557963774
250,11.51293546492023
413,12.429220196836384
545,10.12667110305036
1202,10.12667110305036
741,12.206077645517674
310,13.592368256649284
2611,12.611541086966117
896,10.819798284210286
1138,11.51293546492023
1464,11.918397239722838
3457,14.220976332738882
15,11.51293546492023
2797,11.51293546492023
722,13.45883704259595
1434,13.592368256649284
3058,10.819798284210286
987,11.225256725762891
2414,11.51293546492023
1562,14.508658238524095
2930,10.819798284210286
1957,11.225256725762891
1573,10.819798284210286
2793,11.51293546492023
363,11.225256725762891
988,11.51293546492023
182,13.304686600863562
991,10.819798284210286
2890,11.918397239722838
1203,10.12667110305036
2171,12.899222326086994
2109,14.508658238524095
1128,12.765691290604371
