,log_market_value
5071,12.899222326086994
10590,13.592368256649284
3624,13.45883704259595
8101,13.997832948091215
7994,12.765691290604371
3000,14.346139397261563
2286,12.429220196836384
9465,11.51293546492023
3412,11.918397239722838
4697,12.206077645517674
3681,12.899222326086994
9977,12.765691290604371
4852,11.51293546492023
664,11.918397239722838
4149,13.815511557963774
6552,11.918397239722838
7796,11.736077016252436
9919,11.51293546492023
3019,12.429220196836384
675,12.429220196836384
3814,12.611541086966117
2736,12.691583538230216
6939,13.304686600863562
1962,10.12667110305036
1840,13.997832948091215
8365,13.304686600863562
2978,11.736077016252436
6289,16.454567959008102
5532,11.736077016252436
4763,12.765691290604371
2521,12.206077645517674
4858,14.220976332738882
6112,10.12667110305036
4664,10.12667110305036
411,13.122365377402328
613,12.206077645517674
2676,12.524530013005734
5103,12.206077645517674
1430,12.765691290604371
6969,10.819798284210286
8723,10.819798284210286
3664,12.611541086966117
7373,10.12667110305036
5690,12.691583538230216
1417,12.611541086966117
8808,11.51293546492023
604,11.51293546492023
3952,10.819798284210286
3792,13.45883704259595
6273,15.607270193858982
9662,12.206077645517674
247,11.918397239722838
4239,10.819798284210286
1982,12.611541086966117
5927,12.429220196836384
9153,13.304686600863562
199,12.429220196836384
485,13.122365377402328
8931,16.300417291085605
8272,13.592368256649284
455,12.429220196836384
10247,10.819798284210286
8977,12.899222326086994
6424,13.527829818844936
1721,13.71015115341694
5051,11.51293546492023
7620,13.592368256649284
8120,12.765691290604371
5744,12.691583538230216
8751,15.319588176962746
9738,11.51293546492023
862,11.51293546492023
2094,10.819798284210286
947,12.206077645517674
7454,14.914123179965662
8961,11.51293546492023
1280,13.017005083966255
2973,12.429220196836384
4121,11.225256725762891
4319,10.819798284210286
2302,12.429220196836384
2004,13.304686600863562
3468,12.611541086966117
1005,13.304686600863562
2236,11.918397239722838
9941,13.122365377402328
3331,11.918397239722838
2301,12.206077645517674
2132,12.83468397161566
4174,12.323860125621126
2057,11.225256725762891
10029,13.997832948091215
229,12.899222326086994
10053,12.611541086966117
5896,14.403297778421797
3005,11.51293546492023
3344,14.403297778421797
8491,13.592368256649284
209,12.429220196836384
2811,14.603968372873895
2389,10.819798284210286
9538,15.201805169084134
7031,13.71015115341694
3499,12.691583538230216
1728,11.918397239722838
7336,13.122365377402328
337,12.899222326086994
9727,10.819798284210286
3030,13.07107218827772
7169,9.210440366976515
3554,13.652992804936396
1226,10.12667110305036
5457,11.51293546492023
8970,9.210440366976515
9652,11.918397239722838
4048,12.206077645517674
2111,12.206077645517674
9311,13.017005083966255
9379,13.815511557963774
3547,11.918397239722838
1017,11.51293546492023
2907,12.611541086966117
5349,12.07254696717504
4912,13.122365377402328
1928,10.12667110305036
350,12.206077645517674
3703,11.225256725762891
5009,13.304686600863562
1934,13.815511557963774
6818,11.51293546492023
7326,17.72753358339242
564,10.819798284210286
1582,10.12667110305036
3400,16.118095750958314
2175,10.12667110305036
4775,13.017005083966255
9393,12.429220196836384
2228,11.51293546492023
1115,12.899222326086994
2485,10.819798284210286
2457,12.429220196836384
9659,14.603968372873895
7399,12.765691290604371
821,12.899222326086994
7417,13.122365377402328
2272,12.323860125621126
5438,11.51293546492023
81,13.815511557963774
1323,11.736077016252436
9323,10.12667110305036
1614,10.819798284210286
831,10.819798284210286
5980,14.731801689838347
6298,10.819798284210286
4369,11.51293546492023
6834,16.52356082573315
7553,14.603968372873895
1649,11.918397239722838
3888,13.527829818844936
7000,12.206077645517674
5110,13.017005083966255
4608,13.122365377402328
7059,11.51293546492023
6806,12.206077645517674
10562,11.918397239722838
8523,11.225256725762891
3065,12.611541086966117
749,12.429220196836384
9474,13.45883704259595
8382,12.429220196836384
6028,14.077875591662238
9406,13.122365377402328
9869,11.51293546492023
3930,13.07107218827772
4013,12.206077645517674
4362,12.899222326086994
1139,12.611541086966117
7559,17.50439003707821
2231,13.122365377402328
2164,10.819798284210286
4440,9.210440366976515
6310,13.304686600863562
9651,13.122365377402328
6489,12.611541086966117
1570,16.811242881518265
172,10.12667110305036
7079,12.429220196836384
2087,13.71015115341694
9402,14.220976332738882
9400,13.122365377402328
6243,14.403297778421797
9110,11.918397239722838
9936,10.819798284210286
1832,11.51293546492023
7604,12.206077645517674
3887,11.51293546492023
9328,17.370858648025116
3123,10.819798284210286
3420,14.220976332738882
4954,12.206077645517674
834,10.12667110305036
6735,17.216707972959764
9177,13.122365377402328
9427,13.122365377402328
7029,12.691583538230216
6695,11.225256725762891
65,12.765691290604371
4203,11.918397239722838
3513,11.918397239722838
9609,13.304686600863562
354,12.429220196836384
3770,13.815511557963774
4170,12.611541086966117
4043,11.51293546492023
3493,15.894952224644102
6652,15.201805169084134
4269,13.815511557963774
4120,12.429220196836384
8725,15.894952224644102
3953,11.918397239722838
472,12.611541086966117
5953,14.731801689838347
5848,17.909855136853043
5303,12.899222326086994
5664,13.017005083966255
868,12.206077645517674
7205,13.815511557963774
3875,10.819798284210286
5054,17.034386422832473
8308,12.206077645517674
10133,12.206077645517674
10176,14.220976332738882
8321,17.453096744006448
8219,12.899222326086994
5906,13.71015115341694
1075,12.611541086966117
4544,12.429220196836384
7200,13.122365377402328
4219,13.122365377402328
3530,11.225256725762891
8268,15.76142084987672
3555,11.51293546492023
8275,16.118095750958314
6339,13.304686600863562
8960,14.220976332738882
73,13.815511557963774
5140,11.736077016252436
4417,12.611541086966117
6612,12.07254696717504
7317,12.206077645517674
1101,12.206077645517674
9834,10.819798284210286
7582,10.819798284210286
4861,13.45883704259595
4633,11.51293546492023
118,11.918397239722838
2022,11.736077016252436
10405,11.51293546492023
8503,12.206077645517674
2034,12.206077645517674
10094,11.51293546492023
8800,12.899222326086994
3386,13.45883704259595
1219,10.819798284210286
6220,9.210440366976515
5380,12.611541086966117
2774,14.508658238524095
8641,13.815511557963774
4069,10.819798284210286
6692,10.819798284210286
5905,14.508658238524095
177,13.815511557963774
1643,12.611541086966117
9514,10.819798284210286
6276,14.731801689838347
1374,11.51293546492023
1720,12.206077645517674
8169,16.52356082573315
4648,10.819798284210286
2264,11.736077016252436
87,13.815511557963774
9142,14.220976332738882
8824,14.731801689838347
403,10.819798284210286
6461,11.225256725762891
9012,15.424948670398354
9132,10.819798284210286
8909,12.611541086966117
2628,11.51293546492023
2214,11.225256725762891
1027,10.819798284210286
10077,12.206077645517674
1421,12.765691290604371
9175,14.077875591662238
9280,14.914123179965662
1278,10.12667110305036
4804,12.611541086966117
1978,11.225256725762891
1061,13.122365377402328
3736,13.592368256649284
4439,12.429220196836384
6908,11.918397239722838
5511,13.592368256649284
1502,11.51293546492023
8690,11.918397239722838
8492,15.894952224644102
7535,16.811242881518265
4816,13.017005083966255
678,10.819798284210286
2711,11.736077016252436
9780,11.51293546492023
7618,10.819798284210286
102,12.429220196836384
957,10.819798284210286
4334,12.429220196836384
9109,12.899222326086994
5585,11.918397239722838
7089,12.765691290604371
3133,12.611541086966117
4419,15.068273812173889
6148,11.51293546492023
2700,12.206077645517674
3620,10.819798284210286
3863,13.997832948091215
4733,14.077875591662238
3992,12.07254696717504
2863,11.918397239722838
1947,11.736077016252436
3482,10.12667110305036
2299,11.918397239722838
7544,17.034386422832473
4289,13.527829818844936
3639,11.51293546492023
7269,10.819798284210286
3127,11.225256725762891
5306,13.71015115341694
528,12.611541086966117
1233,11.918397239722838
779,12.206077645517674
3899,12.206077645517674
2544,11.918397239722838
4584,14.914123179965662
1860,13.71015115341694
8552,13.304686600863562
7325,11.225256725762891
2681,10.819798284210286
6505,14.914123179965662
1992,12.206077645517674
6842,13.017005083966255
7160,13.815511557963774
5196,16.588099342704055
6727,13.71015115341694
6882,10.819798284210286
2473,11.225256725762891
4936,13.592368256649284
2913,14.603968372873895
7133,12.206077645517674
1396,12.611541086966117
7664,13.122365377402328
5177,11.51293546492023
7792,10.12667110305036
1042,13.122365377402328
3150,13.652992804936396
7178,11.51293546492023
257,13.815511557963774
7593,13.45883704259595
8895,10.819798284210286
7753,11.51293546492023
4883,12.206077645517674
2089,13.122365377402328
7635,13.017005083966255
503,11.51293546492023
6565,13.910821646859096
8962,13.45883704259595
1345,12.611541086966117
4944,12.611541086966117
2248,10.12667110305036
4879,10.819798284210286
8374,11.51293546492023
8568,12.611541086966117
7707,12.206077645517674
2006,12.611541086966117
5146,11.918397239722838
3552,12.07254696717504
3810,12.611541086966117
3021,12.611541086966117
8306,14.508658238524095
9475,11.51293546492023
997,12.611541086966117
8135,11.918397239722838
7302,11.51293546492023
1176,12.206077645517674
551,12.429220196836384
744,11.51293546492023
5465,14.508658238524095
5252,13.45883704259595
6307,12.206077645517674
5287,10.819798284210286
3305,10.12667110305036
9059,13.45883704259595
6980,14.731801689838347
9771,14.220976332738882
7469,13.304686600863562
4232,14.220976332738882
4979,13.71015115341694
5251,10.12667110305036
4878,13.45883704259595
2837,12.899222326086994
693,11.918397239722838
2535,12.429220196836384
4938,14.603968372873895
982,11.225256725762891
2617,11.225256725762891
79,12.899222326086994
7722,12.899222326086994
3087,12.206077645517674
9121,13.122365377402328
3263,11.918397239722838
4453,12.429220196836384
5559,11.51293546492023
4854,10.819798284210286
8078,13.527829818844936
2142,10.819798284210286
6213,11.918397239722838
2268,14.220976332738882
445,11.51293546492023
8891,11.51293546492023
3320,13.304686600863562
6550,10.819798284210286
3023,12.206077645517674
1701,15.607270193858982
2528,13.122365377402328
68,13.815511557963774
1168,12.206077645517674
48,12.765691290604371
1053,12.691583538230216
6589,12.07254696717504
4288,13.45883704259595
4542,10.819798284210286
2440,11.225256725762891
6991,10.819798284210286
1467,12.206077645517674
6441,10.819798284210286
2898,12.611541086966117
2442,11.51293546492023
5725,14.914123179965662
230,10.819798284210286
1320,13.527829818844936
41,13.527829818844936
4050,10.819798284210286
9119,12.611541086966117
6830,12.07254696717504
1729,12.899222326086994
5280,12.206077645517674
5871,13.815511557963774
6941,13.304686600863562
9199,17.50439003707821
6518,13.304686600863562
2915,12.206077645517674
1491,11.918397239722838
7500,12.429220196836384
5506,14.731801689838347
61,11.51293546492023
7413,12.611541086966117
7368,14.914123179965662
6443,10.12667110305036
402,11.225256725762891
332,10.819798284210286
2084,12.206077645517674
7528,13.997832948091215
164,12.611541086966117
3865,11.736077016252436
9091,16.300417291085605
8602,15.830413711839864
7905,13.815511557963774
6964,12.206077645517674
1334,13.592368256649284
8529,14.403297778421797
1659,13.71015115341694
3419,13.304686600863562
753,13.304686600863562
3921,12.899222326086994
706,10.819798284210286
7653,12.524530013005734
8678,15.319588176962746
10389,13.122365377402328
3321,12.899222326086994
9859,11.51293546492023
9157,14.508658238524095
1834,12.611541086966117
6270,13.017005083966255
5322,12.07254696717504
3707,13.45883704259595
9176,12.323860125621126
9810,13.017005083966255
6857,12.899222326086994
7165,15.955576839107596
2940,15.068273812173889
5286,11.225256725762891
6457,10.819798284210286
2246,13.815511557963774
835,13.493928313146206
9647,11.918397239722838
4384,11.736077016252436
4073,12.611541086966117
6494,13.122365377402328
3345,13.017005083966255
4731,11.51293546492023
2868,12.206077645517674
6007,15.068273812173889
1193,12.206077645517674
6850,14.151983508870948
9242,16.705882371415992
4853,10.12667110305036
2911,10.819798284210286
8697,12.07254696717504
9041,10.819798284210286
433,11.918397239722838
3128,14.731801689838347
9791,15.068273812173889
9286,15.424948670398354
104,12.429220196836384
3165,12.611541086966117
1656,13.45883704259595
1533,11.51293546492023
6173,13.304686600863562
8701,16.380459992348886
7162,11.918397239722838
3132,13.017005083966255
1443,12.429220196836384
214,11.918397239722838
8902,13.304686600863562
4639,16.454567959008102
4398,12.899222326086994
3662,12.429220196836384
4044,11.918397239722838
2931,11.918397239722838
8591,12.206077645517674
181,11.51293546492023
7360,11.225256725762891
8837,13.815511557963774
