,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,goals_per_app,assists_per_app,minutes_per_goal,assist_to_goal_ratio
4346,-0.32638994174431313,-0.40423681539397505,-0.4466579685310573,-0.8803729451444976,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,2.8720063615151927,0.35498077403222167,-0.8654540432400101,-0.5153965989026039,-0.5900083839076895,-0.208403982017636,0.868609169480928,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
7736,-1.6360645712869846,-1.4192204525253262,-0.2800497388935565,-0.8803729451444976,0.38013914583437075,4.128016798108787,5.382831561196738,4.321726518576728,-0.7055516281166173,-0.3240130194075152,-1.588074542911854,1.3409084824609496,0.6254740158154373,0.4588124720605351,-0.47597027758308247,3.4707291159252813,3.625216106367943,-0.810770827503134,0.517837241571254
510,0.9832846877983582,0.9490747007811599,1.2673388660359337,1.6217163396579117,0.38013914583437075,0.9335997660825088,0.9426091677420866,1.0830866341869663,-0.47248465885129776,-0.24358689123161612,1.9665929659335866,-0.5153965989026039,-0.5900083839076895,0.19192589042926667,2.420873356370931,1.2452361023925063,1.4716061434045644,-0.79970002432273,0.44974870613703927
1680,0.8195753591055243,0.7614084553740611,0.7268519532897703,0.827039837347571,0.38013914583437075,-0.7918207735102071,-0.2311838923081971,-0.6869370181705238,-0.06659434605937761,-0.2027436982539986,0.625988079753872,-0.5153965989026039,-0.5900083839076895,-0.07496069120200177,0.1801035992703171,-0.8068418711247268,-0.29134013454930274,-0.5563415907217836,2.1349399581338555
499,1.310703345184026,1.3402663109255348,-0.09487895491772474,-0.19991881815213527,0.38013914583437075,0.5312286608763792,-0.7687894040738957,-0.023321329461175943,-0.7055516281166173,0.38392149309686635,-0.03340009796920344,-0.5153965989026039,-0.5900083839076895,-0.208403982017636,0.868609169480928,-0.19025506218058175,-0.8789888938672584,-0.7948392429342716,-0.7758449316788271
8377,-1.9634832286726522,-1.6201026307075728,0.2213748182562457,0.019165884361629436,0.38013914583437075,0.7687107239866174,0.854970754872375,0.9257723846918074,0.259387676974914,-0.04930560679449192,1.0420158526555154,1.8798807597610476,0.22031321590772834,0.5922557628761693,-0.1917598388420788,0.5419417734405905,0.7751335397684693,-0.7979889355157018,0.19441669825873384
1856,0.6558660304126903,0.5790285830770214,1.2958138124995369,1.647625806642616,0.38013914583437075,0.7148582997444674,0.4755906551298613,0.7051629703025166,-0.3552678161282408,-0.18366370961251027,1.1345372843705148,-0.5153965989026039,-0.5900083839076895,0.4588124720605351,-0.47597027758308247,1.066913089546337,0.8999729687221084,-0.7973551310976685,0.23429046387260613
1388,1.310703345184026,1.3402663109255348,0.5497963816591992,0.448941853623585,0.38013914583437075,1.1878199450363556,0.14370498458084843,0.8749882662220417,-0.3440443384112104,-0.22109594299481913,-0.1673310084730975,-0.5153965989026039,-0.5900083839076895,0.5922557628761693,-0.7678758687848403,1.3304614425710843,0.2661727909574758,-0.8018125158122289,-0.24661131534924843
5711,-0.16268061305147924,-0.2535751817572901,-0.15200207465099905,-0.7515490307040807,0.38013914583437075,0.8014824320893335,-0.7687894040738957,0.1652151176651002,0.7700170368677088,0.5161427250042996,0.5400987911150426,-0.5153965989026039,-0.5900083839076895,-0.07496069120200177,-0.9770299633081607,1.2741386090617637,-0.8789888938672584,-0.798355178839124,-0.7758449316788271
3739,-0.16268061305147924,-0.2535751817572901,0.7792105836226202,1.0381779025985796,0.38013914583437075,0.4620764603623296,-0.0025337094702886152,0.29813353927775027,0.023019259301196186,-0.09931238363423053,0.7986551977504197,2.0322942202630285,3.2590192152155453,0.8591423445074378,-0.7678758687848403,0.11593634180645357,-0.20230244374355244,-0.7937179749133331,-0.08280091029485509
2386,0.6558660304126903,0.5790285830770214,-2.0110579811970286,-1.6807002013629417,-2.630615686277433,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,0.516558475399478,-0.5153965989026039,-0.5900083839076895,0.3253691812449009,0.1801035992703171,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
